Dyad,Round,Player,previous_absent_round,DLIndex,Similarity,Consistency,Joint,Size_visited
538-623,34,538-623PL2,33,0.140625,0.984375,0.984375,55,63
538-623,35,538-623PL1,34,0.203125,0.796875,0.6984126984126984,51,51
538-623,35,538-623PL2,34,0.203125,1.0,0.984375,51,64
538-623,36,538-623PL1,35,0.84375,0.9411764705882353,0.6346153846153846,10,34
538-623,36,538-623PL2,35,0.84375,0.8,0.625,10,40
538-623,37,538-623PL1,36,0.671875,0.8,0.85,21,40
538-623,37,538-623PL2,36,0.671875,0.7111111111111111,0.8888888888888888,21,45
538-623,38,538-623PL1,37,0.875,1.0,0.8,8,32
538-623,38,538-623PL2,37,0.875,0.8,0.8888888888888888,8,40
538-623,39,538-623PL1,38,0.921875,0.9696969696969697,0.9696969696969697,5,33
538-623,39,538-623PL2,38,0.921875,0.8888888888888888,0.9,5,36
538-623,41,538-623PL1,39,0.90625,0.9142857142857143,0.9428571428571428,6,35
538-623,41,538-623PL2,39,0.90625,0.9142857142857143,0.8205128205128205,6,35
538-623,44,538-623PL1,41,0.875,1.0,0.9142857142857143,8,32
538-623,44,538-623PL2,41,0.875,0.8,0.875,8,40
538-623,45,538-623PL1,44,0.921875,0.9696969696969697,0.9696969696969697,5,33
538-623,45,538-623PL2,44,0.921875,0.8888888888888888,0.9,5,36
538-623,46,538-623PL1,45,0.890625,1.0,0.9696969696969697,7,32
538-623,46,538-623PL2,45,0.890625,0.8205128205128205,0.9230769230769231,7,39
538-623,48,538-623PL1,46,0.890625,0.96875,0.96875,7,31
538-623,48,538-623PL2,46,0.890625,0.8,0.975,7,40
538-623,49,538-623PL1,48,0.953125,0.90625,0.9354838709677419,3,29
538-623,49,538-623PL2,48,0.953125,0.8421052631578947,0.95,3,38
538-623,51,538-623PL1,49,0.953125,0.9142857142857143,0.8285714285714286,3,35
538-623,51,538-623PL2,49,0.953125,1.0,0.8421052631578947,3,32
538-623,52,538-623PL1,51,0.90625,1.0,0.9142857142857143,6,32
538-623,52,538-623PL2,51,0.90625,0.8421052631578947,0.8421052631578947,6,38
538-623,53,538-623PL1,52,0.9375,1.0,1.0,4,32
538-623,53,538-623PL2,52,0.9375,0.8888888888888888,0.9473684210526315,4,36
538-623,54,538-623PL1,53,0.953125,0.96875,0.96875,3,31
538-623,54,538-623PL2,53,0.953125,0.8888888888888888,1.0,3,36
538-623,55,538-623PL1,54,0.9375,0.8125,0.8387096774193549,2,26
538-623,55,538-623PL2,54,0.9375,0.8421052631578947,0.85,2,38
538-623,57,538-623PL1,55,0.953125,0.84375,0.9629629629629629,3,27
538-623,57,538-623PL2,55,0.953125,0.8,0.95,3,40
538-623,60,538-623PL1,57,0.90625,0.96875,0.8125,5,31
538-623,60,538-623PL2,57,0.90625,0.8648648648648649,0.925,5,37
546-111,1,546-111PL1,,0.890625,1.0,,7,64
546-111,1,546-111PL2,,0.890625,0.19444444444444445,,7,7
546-111,5,546-111PL1,1,0.90625,0.9696969696969697,0.515625,6,33
546-111,5,546-111PL2,1,0.90625,0.8648648648648649,0.1,6,37
546-111,7,546-111PL1,5,0.96875,0.9142857142857143,0.8888888888888888,2,35
546-111,7,546-111PL2,5,0.96875,0.96875,0.8378378378378378,2,31
546-111,8,546-111PL1,7,0.984375,0.9696969696969697,0.9428571428571428,1,33
546-111,8,546-111PL2,7,0.984375,1.0,0.96875,1,32
546-111,11,546-111PL1,8,0.984375,0.9696969696969697,1.0,1,33
546-111,11,546-111PL2,8,0.984375,1.0,1.0,1,32
546-111,12,546-111PL1,11,0.984375,0.9696969696969697,1.0,1,33
546-111,12,546-111PL2,11,0.984375,1.0,1.0,1,32
546-111,15,546-111PL1,12,0.96875,0.9411764705882353,0.9705882352941176,2,34
546-111,15,546-111PL2,12,0.96875,1.0,1.0,2,32
546-111,16,546-111PL1,15,1.0,1.0,0.9411764705882353,0,32
546-111,16,546-111PL2,15,1.0,1.0,1.0,0,32
546-111,17,546-111PL1,16,1.0,1.0,1.0,0,32
546-111,17,546-111PL2,16,1.0,1.0,1.0,0,32
546-111,20,546-111PL1,17,1.0,1.0,1.0,0,32
546-111,20,546-111PL2,17,1.0,1.0,1.0,0,32
546-111,21,546-111PL1,20,1.0,1.0,1.0,0,32
546-111,21,546-111PL2,20,1.0,1.0,1.0,0,32
546-111,22,546-111PL1,21,1.0,1.0,1.0,0,32
546-111,22,546-111PL2,21,1.0,1.0,1.0,0,32
546-111,23,546-111PL1,22,1.0,1.0,1.0,0,32
546-111,23,546-111PL2,22,1.0,1.0,1.0,0,32
546-111,25,546-111PL1,23,1.0,1.0,1.0,0,32
546-111,25,546-111PL2,23,1.0,1.0,1.0,0,32
546-111,27,546-111PL1,25,1.0,1.0,1.0,0,32
546-111,27,546-111PL2,25,1.0,1.0,1.0,0,32
546-111,29,546-111PL1,27,1.0,1.0,1.0,0,32
546-111,29,546-111PL2,27,1.0,1.0,1.0,0,32
546-111,31,546-111PL1,29,1.0,1.0,1.0,0,32
546-111,31,546-111PL2,29,1.0,1.0,1.0,0,32
546-111,33,546-111PL1,31,1.0,1.0,1.0,0,32
546-111,33,546-111PL2,31,1.0,1.0,1.0,0,32
546-111,34,546-111PL1,33,1.0,1.0,1.0,0,32
546-111,34,546-111PL2,33,1.0,1.0,1.0,0,32
546-111,42,546-111PL1,34,1.0,1.0,1.0,0,32
546-111,42,546-111PL2,34,1.0,1.0,1.0,0,32
546-111,45,546-111PL1,42,1.0,1.0,1.0,0,32
546-111,45,546-111PL2,42,1.0,1.0,1.0,0,32
546-111,46,546-111PL1,45,1.0,1.0,1.0,0,32
546-111,46,546-111PL2,45,1.0,1.0,1.0,0,32
546-111,47,546-111PL1,46,1.0,1.0,1.0,0,32
546-111,47,546-111PL2,46,1.0,1.0,1.0,0,32
546-111,49,546-111PL1,47,1.0,1.0,1.0,0,32
546-111,49,546-111PL2,47,1.0,1.0,1.0,0,32
546-111,50,546-111PL1,49,1.0,1.0,1.0,0,32
546-111,50,546-111PL2,49,1.0,1.0,1.0,0,32
546-111,51,546-111PL1,50,1.0,1.0,1.0,0,32
546-111,51,546-111PL2,50,1.0,1.0,1.0,0,32
546-111,52,546-111PL1,51,1.0,1.0,1.0,0,32
546-111,52,546-111PL2,51,1.0,1.0,1.0,0,32
546-111,57,546-111PL1,52,1.0,1.0,1.0,0,32
546-111,57,546-111PL2,52,1.0,1.0,1.0,0,32
546-111,58,546-111PL1,57,1.0,1.0,1.0,0,32
546-111,58,546-111PL2,57,1.0,1.0,1.0,0,32
546-111,59,546-111PL1,58,1.0,1.0,1.0,0,32
546-111,59,546-111PL2,58,1.0,1.0,1.0,0,32
546-111,60,546-111PL1,59,1.0,1.0,1.0,0,32
546-111,60,546-111PL2,59,1.0,1.0,1.0,0,32
588-564,1,588-564PL1,,0.515625,0.8,,31,31
588-564,1,588-564PL2,,0.515625,1.0,,31,64
588-564,9,588-564PL1,1,0.890625,0.875,0.84375,7,28
588-564,9,588-564PL2,1,0.890625,0.7441860465116279,0.671875,7,43
588-564,10,588-564PL1,9,0.984375,0.875,1.0,1,28
588-564,10,588-564PL2,9,0.984375,0.8648648648648649,0.8604651162790697,1,37
588-564,13,588-564PL1,10,0.90625,0.84375,0.7741935483870968,1,27
588-564,13,588-564PL2,10,0.90625,0.9696969696969697,0.8918918918918919,1,33
588-564,14,588-564PL1,13,0.96875,0.90625,0.75,2,29
588-564,14,588-564PL2,13,0.96875,0.8648648648648649,0.8918918918918919,2,37
588-564,16,588-564PL1,14,0.96875,1.0,0.90625,2,32
588-564,16,588-564PL2,14,0.96875,0.9411764705882353,0.918918918918919,2,34
588-564,17,588-564PL1,16,0.984375,0.875,0.875,1,28
588-564,17,588-564PL2,16,0.984375,0.8648648648648649,0.918918918918919,1,37
588-564,20,588-564PL1,17,0.96875,1.0,0.875,2,32
588-564,20,588-564PL2,17,0.96875,0.9411764705882353,0.918918918918919,2,34
588-564,27,588-564PL1,20,0.984375,0.875,0.875,1,28
588-564,27,588-564PL2,20,0.984375,0.8648648648648649,0.918918918918919,1,37
588-564,29,588-564PL1,27,0.96875,0.875,1.0,2,28
588-564,29,588-564PL2,27,0.96875,0.8421052631578947,0.9736842105263158,2,38
588-564,31,588-564PL1,29,0.953125,1.0,0.875,3,32
588-564,31,588-564PL2,29,0.953125,0.9142857142857143,0.825,3,35
588-564,33,588-564PL1,31,0.984375,0.875,0.875,1,28
588-564,33,588-564PL2,31,0.984375,0.8648648648648649,0.8461538461538461,1,37
588-564,36,588-564PL1,33,1.0,0.875,1.0,0,28
588-564,36,588-564PL2,33,1.0,0.8888888888888888,0.972972972972973,0,36
588-564,37,588-564PL1,36,0.859375,0.875,1.0,0,28
588-564,37,588-564PL2,36,0.859375,0.84375,0.75,0,27
588-564,38,588-564PL1,37,1.0,0.875,1.0,0,28
588-564,38,588-564PL2,37,1.0,0.8888888888888888,0.75,0,36
588-564,39,588-564PL1,38,1.0,0.875,1.0,0,28
588-564,39,588-564PL2,38,1.0,0.8888888888888888,1.0,0,36
588-564,44,588-564PL1,39,0.984375,0.84375,0.9642857142857143,0,27
588-564,44,588-564PL2,39,0.984375,0.8888888888888888,1.0,0,36
588-564,46,588-564PL1,44,1.0,0.875,0.9642857142857143,0,28
588-564,46,588-564PL2,44,1.0,0.8888888888888888,1.0,0,36
588-564,48,588-564PL1,46,1.0,0.875,1.0,0,28
588-564,48,588-564PL2,46,1.0,0.8888888888888888,1.0,0,36
588-564,49,588-564PL1,48,1.0,0.875,1.0,0,28
588-564,49,588-564PL2,48,1.0,0.8888888888888888,1.0,0,36
588-564,50,588-564PL1,49,1.0,0.875,1.0,0,28
588-564,50,588-564PL2,49,1.0,0.8888888888888888,1.0,0,36
588-564,51,588-564PL1,50,1.0,0.875,1.0,0,28
588-564,51,588-564PL2,50,1.0,0.8888888888888888,1.0,0,36
588-564,53,588-564PL1,51,1.0,0.875,1.0,0,28
588-564,53,588-564PL2,51,1.0,0.8888888888888888,1.0,0,36
588-564,56,588-564PL1,53,0.9375,0.875,1.0,0,28
588-564,56,588-564PL2,53,0.9375,1.0,0.8888888888888888,0,32
588-564,57,588-564PL1,56,1.0,0.875,1.0,0,28
588-564,57,588-564PL2,56,1.0,0.8888888888888888,0.8888888888888888,0,36
588-564,58,588-564PL1,57,1.0,0.875,1.0,0,28
588-564,58,588-564PL2,57,1.0,0.8888888888888888,1.0,0,36
588-564,59,588-564PL1,58,0.984375,0.875,1.0,0,28
588-564,59,588-564PL2,58,0.984375,0.9142857142857143,0.9722222222222222,0,35
590-286,1,590-286PL1,,0.640625,1.0,,23,64
590-286,1,590-286PL2,,0.640625,0.359375,,23,23
590-286,4,590-286PL1,1,0.578125,0.984375,0.984375,27,63
590-286,4,590-286PL2,1,0.578125,0.4375,0.21428571428571427,27,28
590-286,5,590-286PL1,4,0.71875,1.0,0.984375,18,64
590-286,5,590-286PL2,4,0.71875,0.28125,0.1794871794871795,18,18
590-286,7,590-286PL1,5,0.71875,1.0,1.0,18,64
590-286,7,590-286PL2,5,0.71875,0.28125,0.058823529411764705,18,18
590-286,8,590-286PL1,7,0.671875,0.96875,0.96875,20,62
590-286,8,590-286PL2,7,0.671875,0.328125,0.21875,20,21
590-286,10,590-286PL1,8,0.671875,0.8125,0.8095238095238095,14,52
590-286,10,590-286PL2,8,0.671875,0.296875,0.17647058823529413,14,19
590-286,12,590-286PL1,10,0.65625,0.921875,0.734375,18,59
590-286,12,590-286PL2,10,0.65625,0.296875,0.15151515151515152,18,19
590-286,14,590-286PL1,12,0.421875,1.0,0.921875,37,64
590-286,14,590-286PL2,12,0.421875,0.578125,0.3023255813953488,37,37
590-286,15,590-286PL1,14,0.609375,0.765625,0.765625,14,49
590-286,15,590-286PL2,14,0.609375,0.2857142857142857,0.2222222222222222,14,18
590-286,17,590-286PL1,15,0.5625,0.828125,0.7,18,53
590-286,17,590-286PL2,15,0.5625,0.296875,0.23333333333333334,18,19
590-286,19,590-286PL1,17,0.5,0.53125,0.4262295081967213,12,34
590-286,19,590-286PL2,17,0.5,0.34375,0.10810810810810811,12,22
590-286,20,590-286PL1,19,0.65625,0.9375,0.5161290322580645,19,60
590-286,20,590-286PL2,19,0.65625,0.3125,0.16666666666666666,19,20
590-286,23,590-286PL1,20,0.515625,0.515625,0.47619047619047616,4,33
590-286,23,590-286PL2,20,0.515625,0.14285714285714285,0.07692307692307693,4,8
590-286,24,590-286PL1,23,0.6875,0.796875,0.423728813559322,12,51
590-286,24,590-286PL2,23,0.6875,0.265625,0.041666666666666664,12,17
590-286,26,590-286PL1,24,0.4375,0.484375,0.3225806451612903,11,31
590-286,26,590-286PL2,24,0.4375,0.30952380952380953,0.125,11,19
590-286,27,590-286PL1,26,0.515625,0.84375,0.49122807017543857,26,54
590-286,27,590-286PL2,26,0.515625,0.484375,0.25,26,31
590-286,29,590-286PL1,27,0.78125,0.96875,0.8125,12,62
590-286,29,590-286PL2,27,0.78125,0.1891891891891892,0.16216216216216217,12,12
590-286,31,590-286PL1,29,0.515625,0.703125,0.671875,16,45
590-286,31,590-286PL2,29,0.515625,0.3125,0.18518518518518517,16,20
590-286,33,590-286PL1,31,0.53125,0.65625,0.5,10,42
590-286,33,590-286PL2,31,0.53125,0.1891891891891892,0.14285714285714285,10,12
590-286,38,590-286PL1,33,0.578125,0.640625,0.48214285714285715,9,41
590-286,38,590-286PL2,33,0.578125,0.24324324324324326,0.18181818181818182,9,14
590-286,39,590-286PL1,38,0.640625,1.0,0.640625,23,64
590-286,39,590-286PL2,38,0.640625,0.359375,0.1935483870967742,23,23
590-286,40,590-286PL1,39,0.59375,0.8125,0.8125,15,52
590-286,40,590-286PL2,39,0.59375,0.25,0.14705882352941177,15,16
590-286,42,590-286PL1,40,0.703125,1.0,0.8125,19,64
590-286,42,590-286PL2,40,0.703125,0.296875,0.20689655172413793,19,19
590-286,45,590-286PL1,42,0.65625,0.6875,0.6875,8,44
590-286,45,590-286PL2,42,0.65625,0.24324324324324326,0.13793103448275862,8,14
590-286,47,590-286PL1,45,0.578125,0.546875,0.49056603773584906,5,35
590-286,47,590-286PL2,45,0.578125,0.1891891891891892,0.18181818181818182,5,12
590-286,48,590-286PL1,47,0.609375,0.921875,0.5409836065573771,21,59
590-286,48,590-286PL2,47,0.609375,0.3488372093023256,0.21428571428571427,21,22
590-286,50,590-286PL1,48,0.765625,0.859375,0.8095238095238095,9,55
590-286,50,590-286PL2,48,0.765625,0.1891891891891892,0.1724137931034483,9,12
590-286,52,590-286PL1,50,0.734375,1.0,0.859375,17,64
590-286,52,590-286PL2,50,0.734375,0.265625,0.03571428571428571,17,17
590-286,53,590-286PL1,52,0.8125,0.890625,0.890625,8,57
590-286,53,590-286PL2,52,0.8125,0.171875,0.12,8,11
590-286,54,590-286PL1,53,0.765625,0.984375,0.875,14,63
590-286,54,590-286PL2,53,0.765625,0.21875,0.13636363636363635,14,14
590-286,57,590-286PL1,54,0.78125,1.0,0.984375,14,64
590-286,57,590-286PL2,54,0.78125,0.24324324324324326,0.07692307692307693,14,14
590-286,58,590-286PL1,57,0.796875,1.0,1.0,13,64
590-286,58,590-286PL2,57,0.796875,0.21621621621621623,0.08,13,13
598-684,1,598-684PL1,,0.203125,0.25,,1,9
598-684,1,598-684PL2,,0.203125,0.16666666666666666,,1,6
598-684,3,598-684PL1,1,0.390625,0.3333333333333333,0.07407407407407407,3,20
598-684,3,598-684PL2,1,0.390625,0.19444444444444445,0.0625,3,11
598-684,10,598-684PL1,3,0.921875,1.0,0.3125,5,64
598-684,10,598-684PL2,3,0.921875,0.10810810810810811,0.0,5,5
598-684,12,598-684PL1,10,0.59375,0.625,0.625,6,40
598-684,12,598-684PL2,10,0.59375,0.16666666666666666,0.0,6,10
598-684,15,598-684PL1,12,0.59375,0.59375,0.41818181818181815,0,38
598-684,15,598-684PL2,12,0.59375,1.0,0.0,0,0
598-684,18,598-684PL1,15,0.421875,0.421875,0.32653061224489793,8,27
598-684,18,598-684PL2,15,0.421875,0.25,0.0,8,16
598-684,19,598-684PL1,18,0.5625,0.7804878048780488,0.3333333333333333,12,41
598-684,19,598-684PL2,18,0.5625,0.3076923076923077,0.2962962962962963,12,19
598-684,21,598-684PL1,19,0.65625,0.671875,0.6470588235294118,13,43
598-684,21,598-684PL2,19,0.65625,0.390625,0.2571428571428571,13,25
598-684,22,598-684PL1,21,0.40625,0.3055555555555556,0.2608695652173913,11,15
598-684,22,598-684PL2,21,0.40625,0.515625,0.28888888888888886,11,33
598-684,25,598-684PL1,22,0.546875,0.75,0.23529411764705882,22,48
598-684,25,598-684PL2,22,0.546875,0.484375,0.28,22,31
598-684,28,598-684PL1,25,0.328125,0.3902439024390244,0.2777777777777778,2,21
598-684,28,598-684PL2,25,0.328125,0.125,0.029411764705882353,2,4
598-684,30,598-684PL1,28,0.078125,0.12121212121212122,0.18181818181818182,0,5
598-684,30,598-684PL2,28,0.078125,1.0,0.0,0,0
598-684,34,598-684PL1,30,0.515625,0.765625,0.058823529411764705,22,49
598-684,34,598-684PL2,30,0.515625,0.4375,0.0,22,28
598-684,35,598-684PL1,34,0.484375,0.7142857142857143,0.5614035087719298,17,40
598-684,35,598-684PL2,34,0.484375,0.390625,0.39473684210526316,17,25
598-684,38,598-684PL1,35,0.484375,0.703125,0.6666666666666666,23,45
598-684,38,598-684PL2,35,0.484375,0.5,0.29545454545454547,23,32
598-684,39,598-684PL1,38,0.390625,0.78125,0.6379310344827587,32,50
598-684,39,598-684PL2,38,0.390625,0.609375,0.42,32,39
598-684,40,598-684PL1,39,0.4375,0.6875,0.5409836065573771,27,44
598-684,40,598-684PL2,39,0.4375,0.59375,0.54,27,38
598-684,45,598-684PL1,40,0.578125,0.796875,0.532258064516129,22,51
598-684,45,598-684PL2,40,0.578125,0.46875,0.25925925925925924,22,30
598-684,46,598-684PL1,45,0.453125,0.65625,0.603448275862069,25,42
598-684,46,598-684PL2,45,0.453125,0.578125,0.3958333333333333,25,37
598-684,48,598-684PL1,46,0.421875,0.765625,0.4918032786885246,29,49
598-684,48,598-684PL2,46,0.421875,0.5625,0.40384615384615385,29,36
598-684,50,598-684PL1,48,0.40625,0.890625,0.7377049180327869,36,57
598-684,50,598-684PL2,48,0.40625,0.640625,0.5098039215686274,36,41
598-684,53,598-684PL1,50,0.53125,0.6875,0.7413793103448276,18,44
598-684,53,598-684PL2,50,0.53125,0.40625,0.2641509433962264,18,26
598-684,54,598-684PL1,53,0.4375,0.71875,0.5789473684210527,22,46
598-684,54,598-684PL2,53,0.4375,0.40625,0.3,22,26
598-684,57,598-684PL1,54,0.421875,0.390625,0.3148148148148148,16,25
598-684,57,598-684PL2,54,0.421875,0.53125,0.3953488372093023,16,34
618-522,2,618-522PL1,,0.859375,0.21621621621621623,,9,9
618-522,2,618-522PL2,,0.859375,1.0,,9,64
618-522,4,618-522PL1,2,0.546875,0.390625,0.030303030303030304,14,25
618-522,4,618-522PL2,2,0.546875,0.59375,0.59375,14,38
618-522,9,618-522PL1,4,0.515625,0.6875,0.3018867924528302,22,44
618-522,9,618-522PL2,4,0.515625,0.515625,0.5106382978723404,22,33
618-522,12,618-522PL1,9,0.421875,0.5,0.4074074074074074,17,32
618-522,12,618-522PL2,9,0.421875,0.453125,0.34782608695652173,17,29
618-522,15,618-522PL1,12,0.5,0.75,0.40350877192982454,27,48
618-522,15,618-522PL2,12,0.5,0.59375,0.3137254901960784,27,38
618-522,16,618-522PL1,15,0.703125,0.625,0.4666666666666667,9,40
618-522,16,618-522PL2,15,0.703125,0.43902439024390244,0.2978723404255319,9,23
618-522,18,618-522PL1,16,0.5625,0.59375,0.4716981132075472,15,38
618-522,18,618-522PL2,16,0.5625,0.4375,0.3076923076923077,15,28
618-522,21,618-522PL1,18,0.59375,0.59375,0.49019607843137253,14,38
618-522,21,618-522PL2,18,0.59375,0.4634146341463415,0.2727272727272727,14,28
618-522,26,618-522PL1,21,0.390625,0.640625,0.5192307692307693,23,41
618-522,26,618-522PL2,21,0.390625,0.46875,0.28888888888888886,23,30
618-522,27,618-522PL1,26,0.609375,0.796875,0.559322033898305,17,51
618-522,27,618-522PL2,26,0.609375,0.34375,0.2682926829268293,17,22
618-522,28,618-522PL1,27,0.515625,0.609375,0.6071428571428571,13,39
618-522,28,618-522PL2,27,0.515625,0.3125,0.23529411764705882,13,20
618-522,29,618-522PL1,28,0.53125,0.546875,0.48,7,35
618-522,29,618-522PL2,28,0.53125,0.203125,0.06451612903225806,7,13
618-522,30,618-522PL1,29,0.4375,0.625,0.3888888888888889,14,40
618-522,30,618-522PL2,29,0.4375,0.25,0.03571428571428571,14,16
618-522,31,618-522PL1,30,0.515625,0.625,0.5094339622641509,12,40
618-522,31,618-522PL2,30,0.515625,0.2894736842105263,0.2692307692307692,12,17
618-522,32,618-522PL1,31,0.53125,0.59375,0.5,9,38
618-522,32,618-522PL2,31,0.53125,0.23529411764705882,0.14814814814814814,9,14
618-522,33,618-522PL1,32,0.5,0.453125,0.34,7,29
618-522,33,618-522PL2,32,0.5,0.2894736842105263,0.06896551724137931,7,17
618-522,34,618-522PL1,33,0.578125,0.5625,0.25,10,36
618-522,34,618-522PL2,33,0.578125,0.328125,0.15151515151515152,10,21
618-522,35,618-522PL1,34,0.5625,0.578125,0.35185185185185186,10,37
618-522,35,618-522PL2,34,0.5625,0.296875,0.14285714285714285,10,19
618-522,36,618-522PL1,35,0.421875,0.484375,0.3877551020408163,9,31
618-522,36,618-522PL2,35,0.421875,0.21875,0.06451612903225806,9,14
618-522,39,618-522PL1,36,0.390625,0.546875,0.40425531914893614,16,35
618-522,39,618-522PL2,36,0.390625,0.35,0.09090909090909091,16,22
618-522,42,618-522PL1,39,0.40625,0.390625,0.30434782608695654,7,25
618-522,42,618-522PL2,39,0.40625,0.24390243902439024,0.12121212121212122,7,15
618-522,44,618-522PL1,42,0.484375,0.515625,0.3488372093023256,9,33
618-522,44,618-522PL2,42,0.484375,0.25,0.10714285714285714,9,16
618-522,45,618-522PL1,44,0.484375,0.421875,0.2765957446808511,7,27
618-522,45,618-522PL2,44,0.484375,0.2857142857142857,0.21428571428571427,7,18
618-522,50,618-522PL1,45,0.4375,0.5,0.3409090909090909,11,32
618-522,50,618-522PL2,45,0.4375,0.28125,0.125,11,18
618-522,51,618-522PL1,50,0.515625,0.5714285714285714,0.43478260869565216,12,34
618-522,51,618-522PL2,50,0.515625,0.359375,0.17142857142857143,12,23
618-522,55,618-522PL1,51,0.359375,0.40625,0.2765957446808511,16,26
618-522,55,618-522PL2,51,0.359375,0.6052631578947368,0.20930232558139536,16,29
618-522,56,618-522PL1,55,0.484375,0.578125,0.26,12,37
618-522,56,618-522PL2,55,0.484375,0.28205128205128205,0.20512820512820512,12,18
618-522,59,618-522PL1,56,0.5,0.46153846153846156,0.29411764705882354,8,29
618-522,59,618-522PL2,56,0.5,0.296875,0.23333333333333334,8,19
618-522,60,618-522PL1,59,0.46875,0.46875,0.2826086956521739,10,30
618-522,60,618-522PL2,59,0.46875,0.3333333333333333,0.18181818181818182,10,20
636-625,1,636-625PL1,,0.984375,1.0,,1,64
636-625,1,636-625PL2,,0.984375,0.03125,,1,1
636-625,2,636-625PL1,1,0.34375,1.0,1.0,42,64
636-625,2,636-625PL2,1,0.34375,0.65625,0.023809523809523808,42,42
636-625,4,636-625PL1,2,0.515625,0.984375,0.984375,30,63
636-625,4,636-625PL2,2,0.515625,0.46875,0.3584905660377358,30,30
636-625,5,636-625PL1,4,0.515625,1.0,0.984375,31,64
636-625,5,636-625PL2,4,0.515625,0.484375,0.4523809523809524,31,31
636-625,8,636-625PL1,5,0.390625,0.921875,0.921875,37,59
636-625,8,636-625PL2,5,0.390625,0.625,0.39215686274509803,37,40
636-625,12,636-625PL1,8,0.546875,0.90625,0.828125,27,58
636-625,12,636-625PL2,8,0.546875,0.484375,0.2909090909090909,27,31
636-625,13,636-625PL1,12,0.5,1.0,0.90625,32,64
636-625,13,636-625PL2,12,0.5,0.5,0.3695652173913043,32,32
636-625,15,636-625PL1,13,0.40625,1.0,1.0,38,64
636-625,15,636-625PL2,13,0.40625,0.59375,0.2727272727272727,38,38
636-625,16,636-625PL1,15,0.46875,0.984375,0.984375,33,63
636-625,16,636-625PL2,15,0.46875,0.515625,0.39215686274509803,33,33
636-625,19,636-625PL1,16,0.546875,1.0,0.984375,29,64
636-625,19,636-625PL2,16,0.546875,0.453125,0.3191489361702128,29,29
636-625,20,636-625PL1,19,0.59375,0.796875,0.796875,19,51
636-625,20,636-625PL2,19,0.59375,0.390625,0.35,19,25
636-625,23,636-625PL1,20,0.453125,0.953125,0.8064516129032258,34,61
636-625,23,636-625PL2,20,0.453125,0.5625,0.38636363636363635,34,36
636-625,24,636-625PL1,23,0.53125,0.984375,0.9682539682539683,30,63
636-625,24,636-625PL2,23,0.53125,0.484375,0.3137254901960784,30,31
636-625,25,636-625PL1,24,0.546875,0.984375,0.96875,28,63
636-625,25,636-625PL2,24,0.546875,0.4375,0.3111111111111111,28,28
636-625,26,636-625PL1,25,0.515625,0.984375,0.96875,30,63
636-625,26,636-625PL2,25,0.515625,0.46875,0.4146341463414634,30,30
636-625,31,636-625PL1,26,0.515625,0.984375,0.96875,30,63
636-625,31,636-625PL2,26,0.515625,0.46875,0.36363636363636365,30,30
636-625,34,636-625PL1,31,0.484375,0.796875,0.78125,25,51
636-625,34,636-625PL2,31,0.484375,0.46875,0.36363636363636365,25,30
636-625,35,636-625PL1,34,0.5,1.0,0.796875,32,64
636-625,35,636-625PL2,34,0.5,0.5,0.37777777777777777,32,32
636-625,36,636-625PL1,35,0.421875,0.890625,0.890625,31,57
636-625,36,636-625PL2,35,0.421875,0.5,0.3333333333333333,31,32
636-625,37,636-625PL1,36,0.4375,0.875,0.8524590163934426,31,56
636-625,37,636-625PL2,36,0.4375,0.53125,0.32,31,34
636-625,39,636-625PL1,37,0.40625,0.828125,0.7301587301587301,33,53
636-625,39,636-625PL2,37,0.40625,0.609375,0.46,33,39
636-625,41,636-625PL1,39,0.53125,0.96875,0.796875,29,62
636-625,41,636-625PL2,39,0.53125,0.46875,0.38,29,30
636-625,42,636-625PL1,41,0.53125,1.0,0.96875,30,64
636-625,42,636-625PL2,41,0.53125,0.46875,0.3333333333333333,30,30
636-625,43,636-625PL1,42,0.390625,0.71875,0.71875,26,46
636-625,43,636-625PL2,42,0.390625,0.484375,0.35555555555555557,26,31
636-625,45,636-625PL1,43,0.546875,0.875,0.7,25,56
636-625,45,636-625PL2,43,0.546875,0.453125,0.30434782608695654,25,29
636-625,46,636-625PL1,45,0.53125,0.84375,0.7741935483870968,27,54
636-625,46,636-625PL2,45,0.53125,0.53125,0.3404255319148936,27,34
636-625,47,636-625PL1,46,0.53125,0.8125,0.65625,25,52
636-625,47,636-625PL2,46,0.53125,0.5,0.40425531914893614,25,32
636-625,49,636-625PL1,47,0.484375,0.828125,0.8103448275862069,27,53
636-625,49,636-625PL2,47,0.484375,0.5,0.3617021276595745,27,32
636-625,51,636-625PL1,49,0.546875,1.0,0.828125,29,64
636-625,51,636-625PL2,49,0.546875,0.453125,0.2708333333333333,29,29
636-625,52,636-625PL1,51,0.5625,1.0,1.0,28,64
636-625,52,636-625PL2,51,0.5625,0.4375,0.26666666666666666,28,28
636-625,54,636-625PL1,52,0.578125,0.90625,0.90625,26,58
636-625,54,636-625PL2,52,0.578125,0.484375,0.2553191489361702,26,31
636-625,55,636-625PL1,54,0.53125,0.828125,0.819672131147541,25,53
636-625,55,636-625PL2,54,0.53125,0.484375,0.34782608695652173,25,31
636-625,58,636-625PL1,55,0.546875,0.890625,0.746031746031746,25,57
636-625,58,636-625PL2,55,0.546875,0.4375,0.3111111111111111,25,28
637-838,2,637-838PL1,,0.59375,0.890625,,22,57
